SQLDATE,Actor1Name,EventCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GoldsteinScale,NumMentions,SourceURL
20151211,INVESTOR,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.business-standard.com/article/pti-stories/cdsl-sends-demat-kyc-docs-to-flood-affected-bos-in-chennai-115121100790_1.html
20151220,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.kesq.com/news/chennai-floods-a-wakeup-call-for-world/37048068
20151211,DOCTOR,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://timesofindia.indiatimes.com/city/chennai/Vodafone-and-other-cos-pitch-in-to-help-flood-affected-Chennai/articleshow/50131338.cms
20151205,RESIDENTS,0333,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.newindianexpress.com/cities/chennai/Meet-the-Heroes-of-Chennai-Floods/2015/12/05/article3162958.ece
20151220,REPRESENTATIVES,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.channel4000.com/news/chennai-floods-a-wakeup-call-for-world/37048068
20151220,CHENNAI,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.dnaindia.com/money/report-chennai-floods-arun-jaitley-asks-banks-to-grant-loans-on-mission-mode-to-people-2157797
20151220,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.thehindu.com/news/national/tamil-nadu/flood-pushes-film-release-dates-to-jan/article8009852.ece
20151220,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.kesq.com/news/chennai-floods-a-wakeup-call-for-world/37048068
20151205,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://indread.com/20005/tollywood-celebrities-who-never-cared-about-chennai-floods
20151220,CHENNAI,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://www.dnaindia.com/money/report-chennai-floods-fm-arun-jaitley-asks-banks-to-wipe-the-tears-from-every-eye-2157750
20151116,CHIEF MINISTER,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://deccanchronicle.com/151116/nation-current-affairs/article/jaya-visits-flood-hit-pockets-north-chennai-announces-rs-500
20151212,PARIS,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://allindiaroundup.com/news/paris-comes-out-in-support-of-chennai-raises-funds-for-flood-victims/
20151202,COMPANIES,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.digit.in/general/companies-come-together-to-offer-help-during-chennai-floods-28137.html
20151212,WORKER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://blogs.economictimes.indiatimes.com/onmyplate/chennai-floods-food-aid-or-why-people-are-so-ungrateful/
20151212,CHENNAI,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.indiancarsbikes.in/cars/fca-india-extends-its-services-to-flood-affected-cars-in-chennai-136964/
20151202,VODAFONE,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://www.teleanalysis.com/news/after-airtel-vodafone-extends-support-to-flood-hit-chennai-users-19313.html
20151202,ARMY,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,https://in.news.yahoo.com/army-navy-come-aid-flood-battling-chennai-070504248.html
20151212,CHENNAI,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://allindiaroundup.com/news/chennai-floods-unfortunate-exhibit-of-the-perfect-storm-created-by-climate-change-and-shoddy-urban-planning/
20151212,COMPANY,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://www.indiancarsbikes.in/cars/fca-india-extends-its-services-to-flood-affected-cars-in-chennai-136964/
20151202,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.businessinsider.in/ChennaiFloods-These-pictures-show-you-the-grimsituation-that-people-in-Chennai-are-facing-right-now/articleshow/50012695.cms
20151212,COMPANY,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.indiancarsbikes.in/cars/fca-india-extends-its-services-to-flood-affected-cars-in-chennai-136964/
20151202,CHENNAI,084,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://indianexpress.com/article/india/india-news-india/chennai-floods-govt-asks-all-private-media-houses-to-critical-and-vital-information/
20151202,VODAFONE,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.teleanalysis.com/news/after-airtel-vodafone-extends-support-to-flood-hit-chennai-users-19313.html
20151202,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://nripress.com/telugu-actors-announce-aid-for-flood-victims/
20151212,MEDIA,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://indread.com/20989/tamil-nadu-govt-is-the-only-reason-for-floods-disater
20151202,CHENNAI,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,https://in.news.yahoo.com/army-navy-come-aid-flood-battling-chennai-070504248.html
20151202,NEW DELHI,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://economictimes.indiatimes.com/news/politics-and-nation/pm-narendra-modi-discusses-tamil-nadu-flood-situation-with-rajnath-singh-arun-jaitley-venkaiah-naidu/articleshow/50011946.cms
20151202,ARMY,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.dnaindia.com/india/live-updates-army-navy-chennai-heavy-rains-floods-water-met-bengaluru-tamil-nadu-schools-colleges-2150971
20151202,CHENNAI,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.bollywoodlife.com/news-gossip/allu-arjun-donates-rs-25-lakhs-for-chennai-floods-relief/
20151116,CHENNAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://deccanchronicle.com/151116/nation-current-affairs/article/jaya-visits-flood-hit-pockets-north-chennai-announces-rs-500
20151202,ARMY,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,6,http://www.nst.com.my/news/2015/12/115037/all-flights-cancelled-chennai-airport-due-floods
20151202,CHENNAI,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.bollywoodlife.com/news-gossip/allu-arjun-donates-rs-25-lakhs-for-chennai-floods-relief/
20151202,CHENNAI,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.technuter.com/breaking-news/chennaifloods-vodafone-is-offering-pre-approved-chhota-credit.html
20151202,CHENNAI,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.dnaindia.com/india/report-chennai-floods-ntr-kalyan-ram-announce-aid-for-victims-2151207
20151202,CHENNAI,100,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,6,http://www.thestatesman.com/news/business/it-auto-majors-suspend-operations-in-flood-hit-chennai/107992.html
20151202,TELUGU,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.bollywoodlife.com/news-gossip/allu-arjun-donates-rs-25-lakhs-for-chennai-floods-relief/
20160113,INVESTOR,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.zacks.com/stock/news/203653/cognizant-retains-fy15-view-despite-chennai-floods-up-6
20151202,TELUGU,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.sakshipost.com/index.php/entertainment/news-gossip/68731-junior-ntr-announce-aid-for-flood-victims.html
20151204,PRISONER,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.thestatesman.com/news/india/kerala-prison-made-chapati-for-chennai-flood-victims/108472.html
20151204,CHENNAI,0333,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.ibtimes.co.uk/chennai-floods-citizens-battle-chronic-shortages-food-water-milk-floodwaters-recede-1531818
20151225,ARMY,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.sify.com/finance/update-1-india-army-on-war-footing-to-rescue-survivors-as-flood-toll-nears-270-news-auto-pmdouochafijf.html
20160113,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.zacks.com/stock/news/203653/cognizant-retains-fy15-view-despite-chennai-floods-up-6
20151204,ARMY,012,"Chennai, Tamil Nadu, India",13.0833,80.2833,-0.4,6,http://www.straitstimes.com//asia/south-asia/death-toll-in-tamil-nadu-floods-hits-269
20151204,,014,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://indiatoday.intoday.in/story/chennai-flood-situation-continues-to-remain-grim/1/538315.html
20151202,TAMIL NADU,041,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.dnaindia.com/money/report-chennai-floods-telecom-companies-offer-free-talktime-to-help-citizens-2151256
20151208,ARMED FORCES,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.ibnlive.com/news/movies/amitabh-bachchan-and-anushka-sharma-salute-armed-forces-for-their-rescue-work-in-chennai-floods-1174115.html
20151208,SRI LANKAN,084,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.ibtimes.co.in/chennai-residents-body-washes-sri-lanka-was-he-victim-tamil-nadu-floods-658495
20151208,DIOCESE,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,6,http://www.anglicannews.org/news/2015/12/church-of-south-india-in-chennai-flood-relief.aspx
20151208,,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.dailyme.com/story/2015120700003502/chennai-floods-aftermath-displaced-families-count-their-losses
20151208,CHENNAI,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.dailyo.in/politics/chennai-floods-amma-stickers-dmk-aiadmk-chennai-rain-tamil-nadu-flood/story/1/7828.html
20151208,NEW DELHI,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://news.biharprabha.com/2015/12/rahul-gandhi-to-visit-flood-hit-tamil-nadu-today/
20151208,CHURCH OF SOUTH INDIA,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,6,http://www.anglicannews.org/news/2015/12/church-of-south-india-in-chennai-flood-relief.aspx
20151208,INDUSTRY,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://www.telugupeople.com/news/article_00100807_Chennai_floods_Namrata_Shirodkars_Shocking_message.asp
20151208,,020,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.0,6,http://gadgets.ndtv.com/apps/news/chennai-floods-new-app-to-offer-round-the-clock-medical-advice-775124
20151208,MAHARASHTRA,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://indianexpress.com/article/trending/this-is-serious/maharashtra-sex-workers-donate-rs-1-lakh-for-chennai-flood-aid/
20151208,CHENNAI,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.newstracklive.com/news/royal-enfield-suffers-production-loss-of-11200-bikes-due-to-chennai-flood-1029121-1.html
20151208,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.dailyme.com/story/2015120700003502/chennai-floods-aftermath-displaced-families-count-their-losses
20151208,CHENNAI,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,https://in.news.yahoo.com/cognizant-announces-rs-260-crore-aid-chennai-flood-091222963.html
20160110,CHENNAI,014,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.thehindu.com/news/cities/chennai/flood-volunteers-seek-sustainable-solutions-for-city/article8088217.ece
20151204,CHENNAI,086,"Chennai, Tamil Nadu, India",13.0833,80.2833,9.0,6,http://gulfnews.com/your-say/your-view/chennaifloods-trend-on-social-media-channels-1.1630951
20151208,MEDIA,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://english.manoramaonline.com/in-depth/chennai-floods-2015/chennai-floods-ksrtc-pitches-in-to-help-victims-relief.html
20151208,,181,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,6,http://www.dnaindia.com/money/report-chennai-floods-cognizant-commits-rs-260-crore-for-relief-rehabilitation-efforts-2153298
20151208,CHENNAI,173,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,6,http://www.dailyo.in/politics/chennai-floods-amma-stickers-dmk-aiadmk-chennai-rain-tamil-nadu-flood/story/1/7828.html
20151202,RESIDENTS,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.businessinsider.in/ChennaiFloods-These-pictures-show-you-the-grimsituation-that-people-in-Chennai-are-facing-right-now/articleshow/50012695.cms
20151208,CHENNAI,0333,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.newindianexpress.com/cities/bengaluru/City-NGOs-Send-Help-for-Flood-hit-Animals/2015/12/08/article3165815.ece
20151204,PARLIAMENT,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.bangaloremirror.com/bangalore/cover-story/No-tears-for-TN-LS-discussion-on-floods-turns-a-petty-shame/articleshow/50033654.cms
20151204,,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://timesofindia.indiatimes.com/city/mumbai/110-city-baraatis-to-tide-over-floods-for-Chennai-wedding/articleshow/50048313.cms
20151208,CHENNAI,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.newindianexpress.com/cities/bengaluru/City-NGOs-Send-Help-for-Flood-hit-Animals/2015/12/08/article3165815.ece
20151204,UNITED STATES,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.americanbazaaronline.com/2015/12/04/us-offers-assistance-for-chennai-flood-victims/
20151204,ARMY,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.bendbulletin.com/nation/3770909-151/record-flooding-in-india
20151208,NEWSPAPER,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://scroll.in/article/774371/what-the-celeb-obsessed-media-missed-in-its-chennai-flood-reports-useful-information-for-victims
20151202,TELUGU,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.business-standard.com/article/news-ians/telugu-actors-announce-aid-for-flood-victims-115120200798_1.html
20151204,,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.business-standard.com/article/pti-stories/ker-prison-made-chapati-to-be-sent-to-chennai-flood-victims-115120400891_1.html
20151204,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.thehindu.com/news/cities/chennai/flood-unites-political-parties-in-tn/article7946933.ece
20151204,,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://economictimes.indiatimes.com/industry/services/hotels-restaurants/chennai-floods-hotels-fear-running-out-of-supplies-in-next-couple-of-days/articleshow/50035349.cms
20151202,ACTOR,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://movies.ndtv.com/regional/chennai-floods-rajinikanth-donates-rs-10-lakh-to-relief-fund-1250073
20151202,NEW DELHI,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,6,http://www.siasat.com/news/chennai-floods-worried-rahul-urges-congress-workers-extend-help-878729/
20151207,RESIDENTS,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.lidtime.com/die-in-india-hospital-as-floods-cut-off-power-9427/
20151204,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.thehindu.com/news/cities/chennai/flood-unites-political-parties-in-tn/article7946933.ece
20151208,STUDENT,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.newindianexpress.com/states/andhra_pradesh/Flood-of-Donations-From-City-to-Chennai-Victims/2015/12/08/article3166606.ece
20151207,NAVY,154,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.2,6,http://www.stardailystandard.com/breaking/chennai-floods-military-out-for-aid-as-torrents-pound-at-metropolis/42213/
20151207,,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,http://indiatoday.intoday.in/story/anusha-natarajans-fitting-reply-to-an-inhumane-post-on-chennaifloods-is-going-viral/1/540311.html
20151202,CHENNAI,160,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.0,6,http://www.timesofoman.com/article/72881/Oman/Environment/Chennai-floods-force-airlines-from-Oman-to-cancel-trips
20151202,CHENNAI,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.gizbot.com/internet/news/chennai-floods-paytm-offering-free-mobile-recharge-help-local-residents-029948.html
20151207,CHENNAI,043,"Chennai, Tamil Nadu, India",13.0833,80.2833,2.8,6,http://www.stardailystandard.com/breaking/chennai-floods-military-out-for-aid-as-torrents-pound-at-metropolis/42213/
20151207,CHIEF MINISTER,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.thehindu.com/news/cities/Thiruvananthapuram/chandy-offers-relief-to-tn-flood-victims/article7956918.ece
20151202,MINIST,014,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.newsx.com/regional/14284-chennai-floods-lives-inundated-with-woes
20151202,OMAN,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.timesofoman.com/article/72881/Oman/Environment/Chennai-floods-force-airlines-from-Oman-to-cancel-trips
20151202,TELECOM FIRM,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.business-standard.com/article/news-ians/telecom-firms-offer-free-talk-time-to-help-chennai-flood-victims-115120200965_1.html
20151202,RESIDENTS,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,6,http://www.technuter.com/apps/chennaifloods-paytm-offers-free-mobile-recharges-to-help-residents-stay-connected.html
20151202,ACTOR,046,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.bollywoodlife.com/news-gossip/allu-arjun-donates-rs-25-lakhs-for-chennai-floods-relief/
20151207,JOURNALIST,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.newslaundry.com/2015/12/07/whos-afraid-of-jayalalithaa-is-the-media-going-soft-on-tn-government-in-the-wake-of-chennai-floods/
20151207,CHENNAI,100,"Chennai, Tamil Nadu, India",13.0833,80.2833,-5.0,6,http://www.thehindu.com/news/cities/chennai/floods-lead-to-striking-changes-in-airfares/article7956375.ece
20151203,GOOGLE,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://computer.financialexpress.com/news/chennaifloods-facebook-safety-check-googles-crisis-response-page-go-live/14751/
20151204,CHENNAI,190,"Chennai, Tamil Nadu, India",13.0833,80.2833,-10.0,6,http://www.thestar.com.my/news/world/2015/12/04/indian-army-battles-deadly-flooding-to-rescue-survivors/
20151204,,0874,"Chennai, Tamil Nadu, India",13.0833,80.2833,10.0,6,http://timesofindia.indiatimes.com/india/Chennai-floods-IndiGo-to-operate-extra-flights-out-of-Bengaluru/articleshow/50041292.cms
20151207,CHENNAI,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.newslaundry.com/2015/12/07/whos-afraid-of-jayalalithaa-is-the-media-going-soft-on-tn-government-in-the-wake-of-chennai-floods/
20151207,DUBAI,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://gulfnews.com/news/uae/society/uae-expatriates-from-chennai-brace-for-flood-aftermath-1.1633276
20151207,ACTOR,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://businessofcinema.com/regionalmovies/chennai-floods-rajinikanth-vijay-ajith-and-other-south-celebs-donate-generously/257790
20151207,VILLAGE,033,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.thehindu.com/news/cities/Vijayawada/dearth-of-volunteers-hits-ngos-work-in-floodhit-areas/article7956220.ece
20151202,CHENNAI,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://english.manoramaonline.com/entertainment/entertainment-news/tamil-nadu-floods-rajnikanth-dhanush-suriya-karthi-donates-for-relief-fund.html
20151202,TAMIL NADU,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.thestatesman.com/news/india/chennai-floods-army-called-flight-operations-suspended/107855.html
20151129,ACTOR,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://timesofindia.indiatimes.com/entertainment/tamil/movies/news/Suriya-donates-25-lakh-for-Chennai-flood-relief-fund/articleshow/49970008.cms
20151123,PRIME MINISTER,071,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.business-standard.com/article/pti-stories/tvs-group-employees-undertake-relief-work-in-flood-hit-areas-115112300758_1.html
20151207,CHENNAI,181,"Chennai, Tamil Nadu, India",13.0833,80.2833,-9.0,6,http://indread.com/20162/kamal-haasan-faces-heat-chennai-floods
20151207,JOURNALIST,040,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.0,6,http://www.newslaundry.com/2015/12/07/whos-afraid-of-jayalalithaa-is-the-media-going-soft-on-tn-government-in-the-wake-of-chennai-floods/
20151210,ENVIRONMENT MINIST,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.christiantoday.com/article/catholic.churches.in.chennai.cancel.christmas.to.serve.flood.victims/73159.htm
20151207,AIR FORCE,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://kannada.oneindia.com/news/chennai/chennai-floods-airlifted-pregnant-woman-delivers-healthy-twin-girls-099148.html
20151207,PRESIDENT,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.iluvcinema.in/telugu/chennai-floods-telugu-movie-artistes-association-maa-announces-huge-amount/
20151210,CHENNAI,0331,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.2,6,http://www.siasat.com/news/company-offers-home-loans-reduced-rate-flood-affected-883444/
20151207,PRESIDENT,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.iluvcinema.in/telugu/chennai-floods-telugu-movie-artistes-association-maa-announces-huge-amount/
20151207,CHENNAI,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://www.iol.co.za/dailynews/news/14-patients-die-in-flood-hit-chennai-1.1956292
20151207,ARMY,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.business-standard.com/article/government-press-release/army-flood-relief-in-chennai-update-on-07-dec-115120700851_1.html
20151210,POLICE,010,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.0,6,http://www.gizmodo.in/indiamodo/Chennai-Floods-Drones-help-Police-to-locate-people-stranded-in-remote-areas/articleshow/50119663.cms
20151210,STUDENT,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.thehindu.com/todays-paper/tp-features/tp-metroplus/flood-of-goodwill/article7967235.ece
20151210,GOVERNMENT,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.deccanherald.com/content/516772/357-people-perished-floods-tn.html
20151210,,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://www.southgatearc.org/news/2015/december/hams_help_out_india_flood_disaster.htm
20151219,CHENNAI,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.indiatimes.com/entertainment/bollywood/akshay-kumar-joins-srk-donates-rs-1-crore-towards-chennai-flood-relief-work-248441.html
20151204,CHENNAI,112,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://www.thehindu.com/news/cities/bangalore/bengaluru-also-prone-to-floods/article7946879.ece
20151219,TAMIL NADU,110,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://www.sakshipost.com/index.php/news/national/69958-rs100-crore-loss-to-railways-due-to-chennai-flood.html
20151210,CALIFORNIA,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.indiapost.com/appeal-for-funds-for-chennai-flood-relief/
20151210,HYUNDAI,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.cartrade.com/car-bike-news/hyundai-india-donates-rs-2-crore-for-chennai-floods-relief-130741.html
20151210,CHENNAI,080,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.0,6,http://www.channelnewsasia.com/news/singapore/chennai-floods-corporate/2335960.html
20151204,CHENNAI,130,"Chennai, Tamil Nadu, India",13.0833,80.2833,-4.4,6,http://article.wn.com/view/2015/12/04/More_rain_forecast_as_floods_inundate_Chennais_street_homes_/
20151204,ARMY,166,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.0,6,http://www.thestar.com.my/news/world/2015/12/04/indian-army-battles-deadly-flooding-to-rescue-survivors/
20151204,POLITICIAN,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.thehindu.com/news/cities/chennai/flood-unites-political-parties-in-tn/article7946933.ece
20151219,REPRESENTATIVES,030,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://www.cnn.com/2015/12/19/opinions/potarazu-chennai-flooding/
20151204,ACTOR,042,"Chennai, Tamil Nadu, India",13.0833,80.2833,1.9,6,http://www.thehindu.com/news/cities/chennai/flood-unites-political-parties-in-tn/article7946933.ece
20151204,TAMIL,070,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.0,6,http://www.oneindia.com/india/chennai-rains-twitter-controversy-ram-gopal-varma-flood-victims-rajinikanth-funds-1946537.html
20151204,ACTOR,013,"Chennai, Tamil Nadu, India",13.0833,80.2833,0.4,6,http://www.khaskhabar.com/picture-news/bollywood-bollywood-celebs-pray-for-chennai-flood-victims-1-59039.html
20151213,CHENNAI,138,"Chennai, Tamil Nadu, India",13.0833,80.2833,-7.0,6,http://www.thehindubusinessline.com/news/national/chennai-floods-a-rare-natural-calamity/article7983580.ece
20151213,DEFENCE FORCE,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://www.business-standard.com/article/pti-stories/defence-forces-role-in-chennai-floods-commendable-parrikar-115121300660_1.html
20151204,,072,"Chennai, Tamil Nadu, India",13.0833,80.2833,8.3,6,http://gulfnews.com/your-say/your-view/chennaifloods-trend-on-social-media-channels-1.1630951
20151213,DEFENCE MINIST,051,"Chennai, Tamil Nadu, India",13.0833,80.2833,3.4,6,http://www.business-standard.com/article/pti-stories/defence-forces-role-in-chennai-floods-commendable-parrikar-115121300660_1.html
20151204,NEW DELHI,032,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.5,6,http://aninews.in/newsdetail6/story243276/shuttler-saina-pledges-rs-2-lakh-for-chennai-flood-victims.html
20151213,CHENNAI,080,"Chennai, Tamil Nadu, India",13.0833,80.2833,5.0,6,https://in.news.yahoo.com/yechury-meets-flood-victims-chennai-demands-probe-081041083.html
20151204,CHENNAI,036,"Chennai, Tamil Nadu, India",13.0833,80.2833,4.0,6,http://economictimes.indiatimes.com/industry/services/hotels-restaurants/chennai-floods-hotels-fear-running-out-of-supplies-in-next-couple-of-days/articleshow/50035349.cms
20151204,CHENNAI,114,"Chennai, Tamil Nadu, India",13.0833,80.2833,-2.0,6,http://www.dailystar.com.lb/News/World/2015/Dec-04/325912-south-indian-floods-kill-hospital-patients-renewed-rains-strike-fear.ashx
20151204,CHENNAI,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://www.thestar.com.my/news/nation/2015/12/04/chennai-floods-over-90-malaysians-stranded/
20151213,KATHMANDU,060,"Chennai, Tamil Nadu, India",13.0833,80.2833,6.0,6,http://thehimalayantimes.com/nepal/nepali-youth-reach-out-to-chennai-flood-victims-with-relief/
20151204,AUTHORITIES,073,"Chennai, Tamil Nadu, India",13.0833,80.2833,7.4,6,http://english.astroawani.com/world-news/more-90-malaysians-still-stranded-flood-battered-chennai-83712
